sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,compas_score,did_recid
Male,24,African-American,0,0,0,1,(M1),0,0
Male,51,Caucasian,0,0,0,1,(M1),0,0
Female,21,African-American,0,0,0,0,(F3),1,1
Female,21,African-American,0,0,0,0,(F3),1,1
Male,39,Caucasian,0,0,0,6,(F3),1,0
Male,29,African-American,0,0,0,29,(F3),1,1
Male,29,African-American,0,0,0,29,(F3),1,1
Male,29,African-American,0,0,0,29,(F3),1,1
Male,29,African-American,0,0,0,29,(F3),1,1
Male,29,African-American,0,0,0,29,(F3),1,1
Male,24,Caucasian,0,0,0,1,(F3),1,0
Male,32,Hispanic,0,0,0,1,(F3),1,0
Female,23,African-American,0,0,0,0,(F3),1,1
Male,31,African-American,0,0,2,11,(F3),1,1
Male,31,African-American,0,0,2,11,(F3),1,1
Female,35,African-American,0,0,0,0,(M1),0,0
Female,29,African-American,0,0,0,0,(M1),0,0
Male,30,Other,0,0,0,0,(F3),0,0
Female,39,African-American,0,0,0,4,(F3),1,0
Female,39,African-American,0,0,0,4,(F3),1,0
Male,32,Hispanic,0,0,0,0,(F2),0,0
Female,42,Caucasian,0,0,0,1,(M1),0,0
Male,51,Caucasian,0,0,0,0,(M1),0,0
Male,22,Caucasian,0,0,1,1,(F3),1,0
Male,31,African-American,0,0,0,1,(M2),1,0
Male,29,Caucasian,0,0,0,2,(F2),0,0
Female,49,African-American,0,0,0,2,(F3),0,0
Male,21,African-American,0,0,0,0,(F3),1,0
Male,32,Caucasian,0,0,0,6,(F3),0,1
Male,32,Caucasian,0,0,0,6,(F3),0,1
Male,32,Caucasian,0,0,0,6,(F3),0,1
Male,32,Caucasian,0,0,0,6,(F3),0,1
Male,48,African-American,0,0,0,4,(F2),0,0
Male,33,Caucasian,0,0,0,3,(M1),0,1
Male,58,Caucasian,0,0,0,5,(F3),0,1
Male,58,Caucasian,0,0,0,5,(F3),0,1
Male,54,Other,0,0,0,0,(F3),0,0
Male,28,African-American,0,0,0,1,(F3),0,0
Male,28,African-American,0,0,0,1,(F3),0,0
Male,54,Hispanic,0,0,0,0,(F2),0,0
Male,33,African-American,0,0,0,2,(F1),1,1
Male,33,African-American,0,0,0,2,(F1),1,1
Male,48,African-American,0,0,0,10,(F3),0,0
Male,34,Other,0,0,0,4,(F3),1,0
Male,34,Other,0,0,0,4,(F3),1,0
Male,34,Other,0,0,0,4,(F3),1,0
Male,23,African-American,0,0,0,0,(M1),1,0
Male,23,African-American,0,0,0,2,(F3),1,0
Male,23,African-American,0,0,0,2,(F3),1,0
Male,23,Caucasian,0,0,0,2,(F3),1,1
Male,23,Caucasian,0,0,0,2,(F3),1,1
Male,23,Caucasian,0,0,0,2,(F3),1,1
Male,23,Caucasian,0,0,0,2,(F3),1,1
Male,47,Asian,0,0,0,1,(M1),0,0
Male,47,Asian,0,0,0,1,(M1),0,0
Male,21,Other,0,0,0,0,(F3),0,0
Male,21,Other,0,0,0,0,(F3),0,0
Male,62,Caucasian,0,0,0,0,(M1),0,0
Male,52,Other,0,0,0,2,(M1),0,0
Male,29,African-American,0,0,0,0,(M1),1,1
Male,48,Caucasian,0,0,0,2,(F3),0,0
Male,37,Caucasian,0,0,0,4,(M1),0,1
Male,37,Caucasian,0,0,0,4,(M1),0,1
Male,37,Caucasian,0,0,0,4,(M1),0,1
Male,50,Caucasian,0,0,0,3,(F3),0,0
Male,19,African-American,0,0,0,3,(F7),1,1
Male,19,African-American,0,0,0,3,(F7),1,1
Male,49,African-American,2,0,0,13,(F3),0,0
Male,58,Caucasian,0,0,0,2,(F3),1,0
Male,31,African-American,0,0,0,6,(F3),1,0
Male,31,African-American,0,0,0,6,(F3),1,0
Male,23,African-American,0,0,2,1,(M1),1,0
Male,30,African-American,0,0,0,23,(F3),1,0
Male,48,Asian,0,0,0,0,(M1),0,0
Female,23,African-American,0,0,0,0,(F3),0,1
Female,23,African-American,0,0,0,0,(F3),0,1
Male,31,Caucasian,0,0,0,17,(F3),1,1
Male,31,Caucasian,0,0,0,17,(F3),1,1
Male,31,Caucasian,0,0,0,17,(F3),1,1
Male,33,Other,0,0,0,0,(F7),0,1
Male,33,Other,0,0,0,0,(F7),0,1
Male,33,Other,0,0,0,0,(F7),0,1
Female,50,Caucasian,0,0,0,5,(M2),1,0
Female,50,Caucasian,0,0,0,5,(M2),1,0
Male,25,African-American,0,2,0,5,(F3),1,0
Male,57,Caucasian,0,0,0,6,(F3),0,0
Female,31,Caucasian,0,0,0,0,(M1),0,0
Male,57,African-American,0,0,0,19,(F3),1,0
Male,57,African-American,0,0,0,19,(F3),1,0
Male,57,African-American,0,0,0,19,(F3),1,0
Male,57,Caucasian,0,0,0,12,(M1),1,0
Male,57,Caucasian,0,0,0,12,(M1),1,0
Male,29,African-American,0,0,0,6,(M1),1,1
Male,29,African-American,0,0,0,6,(M1),1,1
Male,29,African-American,0,0,0,6,(M1),1,1
Male,24,Caucasian,0,0,0,2,(M1),0,0
Male,26,African-American,0,1,0,7,(F3),1,0
Male,30,African-American,0,0,0,0,(M1),0,1
Male,30,African-American,0,0,0,0,(M1),0,1
Male,45,African-American,0,0,0,11,(F3),0,0
Male,27,Other,0,0,0,1,(F3),0,0
Male,42,Caucasian,0,0,0,0,(F3),1,0
Male,48,Other,0,0,0,7,(F3),0,0
Male,29,African-American,0,2,0,12,(F3),1,1
Male,44,Hispanic,0,0,0,8,(F3),1,0
Female,28,Caucasian,0,0,0,0,(F3),0,0
Male,25,African-American,0,0,0,1,(M1),0,1
Female,34,Caucasian,0,0,0,3,(M1),1,0
Male,27,African-American,0,0,0,0,(F3),0,0
Male,39,African-American,0,0,0,4,(F3),0,0
Female,23,Caucasian,0,0,0,1,(F2),0,0
Male,27,African-American,0,0,0,4,(F3),1,1
Male,47,Other,0,0,0,5,(F3),0,0
Male,35,Hispanic,0,0,0,2,(M1),0,0
Male,33,African-American,0,0,0,1,(M1),0,0
Female,24,Caucasian,0,1,3,8,(F2),1,0
Male,30,Caucasian,0,0,1,7,(F2),1,1
Male,30,Caucasian,0,0,1,7,(F2),1,1
Male,31,African-American,3,0,1,15,(M1),1,1
Male,31,African-American,3,0,1,15,(M1),1,1
Male,31,African-American,3,0,1,15,(M1),1,1
Male,31,African-American,3,0,1,15,(M1),1,1
Male,20,African-American,0,0,1,1,(M1),1,1
Male,20,African-American,0,0,1,1,(M1),1,1
Male,20,African-American,0,0,1,1,(M1),1,1
Male,26,Caucasian,0,0,0,2,(F3),1,1
Male,34,Caucasian,0,0,0,0,(F3),0,1
Male,34,Caucasian,0,0,0,0,(F3),0,1
Male,27,Caucasian,0,0,0,0,(M1),0,0
Male,29,African-American,0,0,0,4,(F3),0,1
Male,29,African-American,0,0,0,4,(F3),0,1
Male,29,African-American,0,0,0,4,(F3),0,1
Male,29,African-American,0,0,0,4,(F3),0,1
Male,27,African-American,0,0,0,7,(F3),1,0
Female,24,Caucasian,0,0,0,0,(F3),1,0
Female,24,Caucasian,0,0,0,0,(F3),1,0
Male,29,African-American,0,0,0,0,(F3),1,1
Male,20,Caucasian,0,0,0,0,(F3),0,0
Female,23,Caucasian,0,0,0,0,(F3),0,0
Female,23,Caucasian,0,0,0,0,(F3),0,0
Female,48,African-American,0,0,0,0,(M1),0,0
Male,34,African-American,0,0,0,0,(M1),0,1
Male,46,African-American,0,0,0,1,(M1),1,1
Male,46,African-American,0,0,0,1,(M1),1,1
Female,41,Caucasian,0,0,0,3,(F3),1,0
Male,44,Caucasian,0,0,0,0,(M1),0,0
Male,26,African-American,0,0,0,3,(F2),1,1
Male,26,African-American,0,0,0,3,(F2),1,1
Male,26,African-American,0,0,0,3,(F2),1,1
Male,37,African-American,0,0,0,11,(F3),1,1
Male,37,African-American,0,0,0,11,(F3),1,1
Male,37,African-American,0,0,0,11,(F3),1,1
Male,27,African-American,0,0,0,0,(F3),0,0
Male,21,African-American,0,0,0,1,(F2),1,0
Female,22,Caucasian,0,0,0,2,(F3),0,0
Male,27,Hispanic,0,0,0,1,(M2),1,0
Male,27,Hispanic,0,0,0,1,(M2),1,0
Male,32,African-American,0,0,0,7,(F3),0,0
Male,44,African-American,0,0,0,0,(M1),0,0
Male,44,African-American,0,0,0,0,(M1),0,0
Female,21,Hispanic,0,0,0,0,(F3),1,0
Male,31,African-American,0,0,0,3,(F1),1,0
Male,60,African-American,0,0,0,3,(M1),0,0
Male,40,African-American,10,0,0,14,(M2),0,0
Male,49,Caucasian,0,0,0,0,(F3),0,0
Male,30,African-American,0,0,0,10,(M1),0,1
Male,30,African-American,0,0,0,10,(M1),0,1
Male,26,African-American,0,0,2,1,(F3),1,0
Male,26,African-American,0,0,2,1,(F3),1,0
Male,26,African-American,0,0,2,1,(F3),1,0
Male,52,Caucasian,0,0,0,0,(F3),0,0
Female,55,Caucasian,0,0,0,0,(M1),0,0
Male,34,African-American,0,0,0,0,(F2),1,0
Male,55,African-American,0,0,0,5,(F3),0,1
Male,55,African-American,0,0,0,5,(F3),0,1
Male,55,African-American,0,0,0,5,(F3),0,1
Male,33,African-American,0,0,0,0,(M1),1,0
Male,22,African-American,0,0,0,0,(F3),1,1
Male,22,African-American,0,0,0,0,(F3),1,1
Female,27,African-American,0,0,0,0,(M2),0,0
Male,20,African-American,0,0,2,0,(F3),1,1
Male,20,African-American,0,0,2,0,(F3),1,1
Male,20,African-American,0,0,2,0,(F3),1,1
Male,33,Caucasian,0,0,0,0,(F7),0,0
Male,26,African-American,0,0,0,0,(M1),0,0
Male,29,African-American,0,0,0,0,(M2),1,0
Male,32,African-American,0,0,0,1,(M1),0,0
Male,25,African-American,0,0,0,10,(F7),1,0
Male,37,Caucasian,0,0,0,4,(M1),0,0
Female,20,Hispanic,2,0,0,2,(F3),1,0
Male,20,African-American,0,1,0,1,(F3),0,0
Male,31,African-American,0,0,0,15,(F3),1,0
Male,31,African-American,0,0,0,15,(F3),1,0
Male,31,African-American,0,0,0,15,(F3),1,0
Male,29,African-American,0,0,0,6,(F3),1,1
Male,29,African-American,0,0,0,6,(F3),1,1
Male,31,African-American,0,0,0,6,(F3),0,0
Male,31,African-American,0,0,0,6,(F3),0,0
Male,31,African-American,0,0,0,6,(F3),0,0
Female,36,Caucasian,0,0,0,2,(F2),0,0
Female,37,African-American,0,0,0,1,(F1),0,0
Male,34,Caucasian,0,0,0,5,(M2),0,1
Male,20,Caucasian,0,0,0,1,(M2),1,1
Male,20,Caucasian,0,0,0,1,(M2),1,1
Male,66,Caucasian,0,0,0,0,(M1),0,0
Male,24,Caucasian,0,0,2,8,(F3),1,1
Male,24,Caucasian,0,0,2,8,(F3),1,1
Male,24,Caucasian,0,0,2,8,(F3),1,1
Male,24,Caucasian,0,0,2,8,(F3),1,1
Male,24,Caucasian,0,0,2,8,(F3),1,1
Male,24,Caucasian,0,0,2,8,(F3),1,1
Male,24,Caucasian,0,0,2,8,(F3),1,1
Male,24,Caucasian,0,0,2,8,(F3),1,1
Male,29,African-American,0,1,0,8,(M1),1,1
Male,29,African-American,0,1,0,8,(M1),1,1
Female,45,African-American,0,0,0,1,(F3),0,0
Male,34,Caucasian,0,0,0,2,(F3),1,1
Male,34,Caucasian,0,0,0,2,(F3),1,1
Male,70,African-American,0,0,0,0,(M2),0,0
Female,33,African-American,0,0,0,0,(F3),1,0
Female,23,African-American,0,0,3,5,(F3),1,0
Male,23,African-American,1,0,0,4,(F2),1,0
Male,23,African-American,1,0,0,4,(F2),1,0
Male,27,Caucasian,0,0,0,5,(M2),0,0
Male,44,Caucasian,0,0,0,6,(F3),1,1
Male,26,African-American,0,0,0,0,(M1),1,0
Male,26,African-American,0,0,0,0,(M1),1,0
Male,26,African-American,0,0,0,0,(M1),1,0
Female,23,Caucasian,0,0,0,2,(M1),1,0
Male,27,African-American,0,0,0,3,(F3),1,1
Male,53,African-American,0,0,0,11,(F3),0,0
Male,29,African-American,0,0,0,0,(M1),0,0
Male,65,African-American,0,0,0,1,(M1),0,0
Female,46,Caucasian,0,0,0,1,(F3),0,1
Male,20,Caucasian,0,0,0,0,(F3),1,0
Male,20,Caucasian,0,0,0,0,(F3),1,0
Female,27,African-American,1,0,0,1,(F3),1,0
Male,45,Caucasian,0,0,0,7,(F3),0,0
Male,42,African-American,0,0,0,1,(M1),1,0
Male,53,African-American,0,0,0,10,(M1),0,0
Female,24,Caucasian,0,1,0,3,(M1),1,1
Female,24,Caucasian,0,1,0,3,(M1),1,1
Male,20,African-American,1,1,1,2,(F3),1,1
Male,20,African-American,1,1,1,2,(F3),1,1
Male,19,Caucasian,0,0,0,0,(M1),1,0
Male,49,Caucasian,0,0,0,3,(F3),0,0
Male,49,Caucasian,0,0,0,3,(F3),0,0
Male,29,Hispanic,0,0,0,0,(F3),0,0
Female,52,Caucasian,0,0,0,1,(F3),0,0
Female,52,Caucasian,0,0,0,1,(F3),0,0
Male,37,Hispanic,0,0,0,4,(M1),0,1
Male,26,African-American,0,0,0,1,(M1),0,1
Male,33,African-American,0,0,0,3,(F3),0,0
Male,33,African-American,0,0,0,3,(F3),0,0
Male,33,African-American,0,0,0,3,(F3),0,0
Male,33,African-American,0,0,0,3,(F3),0,0
Male,53,African-American,0,0,0,15,(F3),0,1
Male,53,African-American,0,0,0,15,(F3),0,1
Male,53,African-American,0,0,0,15,(F3),0,1
Male,47,Hispanic,0,0,0,1,(F3),0,0
Male,38,African-American,0,0,0,0,(M1),1,1
Male,38,African-American,0,0,0,0,(M1),1,1
Male,38,African-American,0,0,0,0,(M1),1,1
Male,25,African-American,0,0,0,1,(F3),1,0
Male,21,African-American,1,0,0,1,(F3),1,1
Male,48,African-American,0,0,0,0,(M1),0,0
Female,24,Other,0,0,0,0,(F3),0,0
Male,22,African-American,0,0,0,0,(F2),0,1
Male,22,African-American,0,0,0,0,(F2),0,1
Male,22,African-American,0,0,0,0,(F2),0,1
Male,22,African-American,0,0,0,0,(F2),0,1
Male,42,Caucasian,0,0,0,0,(F3),0,0
Male,26,African-American,0,0,0,0,(F2),0,0
Male,38,Caucasian,0,0,0,2,(M1),0,0
Male,38,Caucasian,0,0,0,2,(M1),0,0
Male,23,Other,0,0,0,0,(F3),0,1
Male,54,Other,0,0,0,2,(M2),0,0
Male,24,Hispanic,0,0,0,1,(F3),0,0
Male,26,Caucasian,0,0,1,0,(F3),0,0
Female,44,Caucasian,0,0,0,0,(M2),0,1
Male,64,Caucasian,0,0,0,0,(M2),0,0
Male,38,Caucasian,0,0,0,5,(M2),1,1
Male,38,Caucasian,0,0,0,5,(M2),1,1
Male,38,Caucasian,0,0,0,5,(M2),1,1
Female,45,Other,0,0,0,0,(M1),0,0
Male,49,African-American,0,0,0,1,(F3),1,0
Male,42,Caucasian,0,0,0,0,(F3),0,0
Male,24,Caucasian,0,0,0,0,(F3),0,0
Male,33,Asian,0,0,0,0,(M1),0,0
Male,40,Hispanic,0,0,0,0,(M2),0,0
Male,44,Hispanic,0,0,0,2,(F3),0,0
Male,51,African-American,0,0,0,3,(F3),0,0
Male,50,African-American,0,0,0,0,(F3),0,0
Male,50,African-American,0,0,0,0,(F3),0,0
Male,33,Caucasian,0,2,0,2,(M1),0,0
Female,54,Caucasian,0,0,0,0,(M1),0,0
Male,45,Other,0,0,0,2,(M1),0,0
Male,28,Hispanic,0,0,0,3,(F3),1,1
Male,28,Hispanic,0,0,0,3,(F3),1,1
Male,28,Hispanic,0,0,0,3,(F3),1,1
Male,41,Other,0,0,0,0,(M1),0,0
Male,42,African-American,0,0,0,17,(M1),1,1
Male,42,African-American,0,0,0,17,(M1),1,1
Male,42,African-American,0,0,0,17,(M1),1,1
Male,42,African-American,0,0,0,17,(M1),1,1
Male,42,African-American,0,0,0,17,(M1),1,1
Male,42,African-American,0,0,0,17,(M1),1,1
Male,34,Caucasian,0,0,0,3,(F3),0,0
Male,38,Caucasian,0,0,0,2,(F3),0,1
Male,38,Caucasian,0,0,0,2,(F3),0,1
Male,21,African-American,0,0,0,1,(F3),1,1
Male,21,African-American,0,0,0,1,(F3),1,1
Male,21,African-American,0,0,0,1,(F3),1,1
Male,21,African-American,0,0,0,1,(F3),1,1
Male,33,African-American,0,0,0,5,(F3),0,0
Female,31,African-American,0,0,0,1,(F3),1,0
Female,31,African-American,0,0,0,1,(F3),1,0
Male,36,Caucasian,0,0,0,1,(F3),0,0
Female,28,African-American,0,0,0,1,(F3),0,0
Male,32,African-American,0,0,1,9,(M1),1,1
Male,32,African-American,0,0,1,9,(M1),1,1
Male,32,African-American,0,0,1,9,(M1),1,1
Male,31,Hispanic,0,0,0,0,(M1),0,0
Male,45,Caucasian,0,0,0,1,(M1),0,0
Male,30,Caucasian,0,0,0,1,(F3),1,1
Male,30,Caucasian,0,0,0,1,(F3),1,1
Male,30,Caucasian,0,0,0,1,(F3),1,1
Male,30,Caucasian,0,0,0,1,(F3),1,1
Male,30,Caucasian,0,0,0,1,(F3),1,1
Male,53,African-American,0,0,0,1,(F3),1,0
Male,40,African-American,0,0,0,1,(F2),0,0
Female,29,African-American,0,0,0,0,(F2),1,0
Male,55,African-American,0,0,0,0,(F3),1,0
Male,55,African-American,0,0,0,0,(F3),1,0
Female,51,Caucasian,0,0,0,0,(M1),0,1
Female,51,Caucasian,0,0,0,0,(M1),0,1
Female,28,African-American,0,0,0,0,(F3),0,0
Male,52,Caucasian,0,0,0,1,(F3),0,0
Male,27,Caucasian,0,0,0,1,(F3),0,0
Female,23,African-American,0,0,0,1,(F3),0,0
Male,28,African-American,0,0,0,5,(F2),1,0
Male,28,Hispanic,0,0,0,16,(F3),1,1
Male,28,Hispanic,0,0,0,16,(F3),1,1
Male,22,African-American,0,0,0,0,(F3),1,0
Male,26,African-American,0,0,0,4,(F3),1,0
Female,30,African-American,0,0,0,0,(F1),0,0
Male,32,African-American,0,0,0,0,(M1),1,0
Male,27,Caucasian,0,0,0,5,(F3),0,0
Male,21,Hispanic,0,0,0,1,(F3),1,1
Male,21,Hispanic,0,0,0,1,(F3),1,1
Male,21,Hispanic,0,0,0,1,(F3),1,1
Male,21,African-American,0,0,0,0,(F3),1,0
Male,21,African-American,0,0,0,0,(F3),1,0
Male,21,African-American,0,0,0,0,(F3),1,0
Female,34,Caucasian,0,0,0,0,(F3),0,1
Female,34,Caucasian,0,0,0,0,(F3),0,1
Male,24,African-American,0,0,0,7,(F3),1,1
Male,24,African-American,0,0,0,7,(F3),1,1
Male,24,African-American,0,0,0,7,(F3),1,1
Male,32,Caucasian,0,0,0,0,(M2),0,0
Male,53,Other,0,0,0,0,(F2),0,0
Female,38,Caucasian,0,0,0,5,(F3),1,1
Female,38,Caucasian,0,0,0,5,(F3),1,1
Female,38,Caucasian,0,0,0,5,(F3),1,1
Male,60,African-American,0,0,0,0,(F3),1,0
Male,56,African-American,0,0,0,3,(M2),0,0
Female,44,African-American,0,0,0,0,(M1),0,0
Male,27,African-American,2,0,0,6,(F2),1,0
Male,26,Caucasian,0,0,0,0,(F3),0,0
Male,31,African-American,0,0,0,1,(M2),1,1
Male,31,African-American,0,0,0,1,(M2),1,1
Female,25,Caucasian,0,0,0,6,(F3),1,0
Male,56,African-American,0,0,0,14,(F3),1,0
Female,20,African-American,0,0,0,0,(M1),1,0
Male,35,African-American,0,0,0,1,(M1),1,0
Male,33,African-American,0,0,0,1,(F2),0,1
Male,33,African-American,0,0,0,1,(F2),0,1
Male,24,African-American,0,0,0,0,(M1),0,0
Female,40,Hispanic,0,0,0,2,(M2),0,0
Male,27,African-American,0,0,0,9,(F3),1,1
Male,27,African-American,0,0,0,9,(F3),1,1
Female,62,Caucasian,0,0,0,0,(M1),0,0
Male,38,Hispanic,0,0,0,0,(M1),0,0
Male,61,African-American,0,0,0,13,(F3),1,0
Male,61,African-American,0,0,0,13,(F3),1,0
Male,61,African-American,0,0,0,13,(F3),1,0
Female,21,African-American,0,0,0,0,(F3),1,0
Male,38,African-American,0,0,0,9,(F3),1,1
Male,29,Hispanic,0,0,0,6,(F3),1,0
Male,20,Caucasian,0,0,1,0,(F3),1,1
Male,20,Caucasian,0,0,1,0,(F3),1,1
Male,20,Caucasian,0,0,1,0,(F3),1,1
Male,20,Caucasian,0,0,1,0,(F3),1,1
Male,30,African-American,0,0,0,9,(F3),0,1
Male,30,African-American,0,0,0,9,(F3),0,1
Male,41,Caucasian,0,0,0,0,(F3),1,0
Male,36,Caucasian,0,0,0,9,(F3),1,1
Male,23,African-American,0,0,0,2,(M1),1,1
Male,39,African-American,0,0,0,21,(F3),1,1
Male,39,African-American,0,0,0,21,(F3),1,1
Male,29,Caucasian,0,0,0,3,(F3),1,1
Male,29,Caucasian,0,0,0,3,(F3),1,1
Male,58,Caucasian,0,0,0,2,(M1),0,1
Male,58,Caucasian,0,0,0,2,(M1),0,1
Male,23,Hispanic,0,0,1,2,(F3),1,0
Male,27,Other,0,0,2,2,(M1),0,0
Male,23,Caucasian,0,0,0,3,(M2),1,1
Female,68,African-American,0,0,0,5,(F3),0,0
Female,26,Caucasian,0,0,0,2,(M1),1,0
Male,23,Caucasian,0,0,0,1,(M1),0,0
Male,51,African-American,0,0,0,0,(F3),0,1
Male,51,African-American,0,0,0,0,(F3),0,1
Male,51,African-American,0,0,0,0,(F3),0,1
Male,51,African-American,0,0,0,0,(F3),0,1
Male,32,Hispanic,0,0,0,0,(F3),1,0
Female,28,African-American,0,0,0,1,(M1),0,0
Male,25,African-American,0,0,0,0,(M1),0,0
Male,40,African-American,0,0,0,5,(F3),1,1
Male,40,African-American,0,0,0,5,(F3),1,1
Male,51,African-American,0,0,0,14,(F3),1,0
Male,51,African-American,0,0,0,14,(F3),1,0
Male,27,African-American,0,0,0,2,(M2),1,1
Male,27,African-American,0,0,0,2,(M2),1,1
Male,27,African-American,0,0,0,2,(M2),1,1
Male,49,African-American,0,0,0,11,(M1),1,1
Male,49,African-American,0,0,0,11,(M1),1,1
Male,41,Other,0,0,0,1,(M1),0,0
Male,36,Other,0,0,0,0,(M1),0,0
Male,52,African-American,0,0,0,0,(F3),0,0
Male,20,African-American,0,0,0,0,(F7),0,0
Male,21,African-American,0,0,0,2,(F3),1,1
Male,21,African-American,0,0,0,2,(F3),1,1
Male,21,African-American,0,0,0,2,(F3),1,1
Male,21,African-American,0,0,0,2,(F3),1,1
Male,26,Caucasian,0,0,0,0,(F3),0,0
Female,31,African-American,0,0,0,0,(F2),0,0
Female,64,Hispanic,0,0,0,0,(M1),0,0
Male,22,African-American,0,0,0,4,(F3),1,0
Male,22,African-American,0,0,0,4,(F3),1,0
Male,57,African-American,0,0,0,0,(M1),0,0
Female,61,Caucasian,0,0,0,8,(F3),0,1
Female,61,Caucasian,0,0,0,8,(F3),0,1
Female,61,Caucasian,0,0,0,8,(F3),0,1
Male,35,Hispanic,0,0,0,3,(F3),0,1
Male,25,Hispanic,0,0,0,9,(M1),1,0
Male,25,Hispanic,0,0,0,9,(M1),1,0
Male,54,African-American,0,0,0,3,(F3),1,1
Male,54,African-American,0,0,0,3,(F3),1,1
Male,54,African-American,0,0,0,3,(F3),1,1
Male,54,African-American,0,0,0,3,(F3),1,1
Male,39,Caucasian,0,0,0,0,(F3),0,0
Male,24,African-American,0,1,0,1,(F3),1,0
Female,29,Hispanic,0,0,0,0,(F2),0,1
Male,23,African-American,0,0,0,2,(F3),1,0
Male,23,African-American,0,0,0,2,(F3),1,0
Male,50,African-American,0,0,0,26,(F3),1,0
Male,50,African-American,0,0,0,26,(F3),1,0
Male,48,African-American,0,0,1,8,(F3),1,1
Male,48,African-American,0,0,1,8,(F3),1,1
Male,48,African-American,0,0,1,8,(F3),1,1
Male,30,African-American,0,0,1,6,(M1),1,1
Male,30,African-American,0,0,1,6,(M1),1,1
Male,26,African-American,0,1,0,10,(F3),1,1
Male,26,African-American,0,1,0,10,(F3),1,1
Male,26,African-American,0,1,0,10,(F3),1,1
Male,37,African-American,0,0,0,12,(F3),1,1
Male,37,African-American,0,0,0,12,(F3),1,1
Male,37,African-American,0,0,0,12,(F3),1,1
Male,26,African-American,0,0,0,4,(F2),1,1
Male,29,African-American,0,0,0,7,(M2),1,1
Male,29,African-American,0,0,0,7,(M2),1,1
Male,29,African-American,0,0,0,7,(M2),1,1
Male,26,African-American,0,0,0,1,(M1),1,1
Male,26,African-American,0,0,0,1,(M1),1,1
Male,60,African-American,0,0,0,2,(F3),0,0
Male,27,Caucasian,0,0,0,2,(F3),1,1
Male,27,Caucasian,0,0,0,2,(F3),1,1
Male,22,Caucasian,0,0,1,1,(F3),1,0
Male,22,Caucasian,0,0,1,1,(F3),1,0
Male,28,African-American,0,0,0,3,(F3),1,0
Male,33,African-American,0,0,0,13,(F3),1,1
Male,33,African-American,0,0,0,13,(F3),1,1
Male,33,African-American,0,0,0,13,(F3),1,1
Male,33,African-American,0,0,0,13,(F3),1,1
Male,33,African-American,0,0,0,13,(F3),1,1
Male,28,African-American,0,0,0,2,(F3),0,1
Male,28,African-American,0,0,0,2,(F3),0,1
Male,28,African-American,0,0,0,2,(F3),0,1
Male,28,African-American,0,0,0,2,(F3),0,1
Male,28,African-American,0,0,0,2,(F3),0,1
Male,55,Caucasian,0,0,0,0,(M1),0,1
Male,21,African-American,0,1,0,6,(F2),1,1
Male,21,African-American,0,1,0,6,(F2),1,1
Male,21,African-American,0,1,0,6,(F2),1,1
Male,28,Hispanic,0,0,0,2,(F7),0,1
Male,28,Hispanic,0,0,0,2,(F7),0,1
Male,28,Hispanic,0,0,0,2,(F7),0,1
Female,22,Hispanic,0,0,0,0,(M1),0,0
Female,24,African-American,0,0,0,2,(M1),1,0
Female,24,African-American,0,0,0,2,(M1),1,0
Female,24,African-American,0,0,0,2,(M1),1,0
Female,29,Caucasian,0,0,0,6,(F3),1,1
Female,29,Caucasian,0,0,0,6,(F3),1,1
Female,29,Caucasian,0,0,0,6,(F3),1,1
Female,29,Caucasian,0,0,0,6,(F3),1,1
Male,24,African-American,0,0,0,2,(M2),1,1
Male,24,African-American,0,0,0,2,(M2),1,1
Male,24,African-American,0,0,0,2,(M2),1,1
Male,24,African-American,0,0,0,2,(M2),1,1
Male,24,African-American,0,0,0,2,(M2),1,1
Male,24,African-American,0,0,0,2,(M2),1,1
Male,50,African-American,0,0,0,12,(F3),0,1
Male,50,African-American,0,0,0,12,(F3),0,1
Male,50,African-American,0,0,0,12,(F3),0,1
Male,50,African-American,0,0,0,12,(F3),0,1
Male,50,African-American,0,0,0,12,(F3),0,1
Male,50,African-American,0,0,0,12,(F3),0,1
Male,50,African-American,0,0,0,12,(F3),0,1
Male,50,African-American,0,0,0,12,(F3),0,1
Male,50,African-American,0,0,0,12,(F3),0,1
Male,50,African-American,0,0,0,12,(F3),0,1
Male,24,African-American,0,0,0,1,(M1),1,1
Male,47,African-American,0,0,0,1,(F3),0,0
Male,54,Caucasian,0,0,0,6,(F2),0,0
Male,40,Caucasian,0,0,0,2,(F3),0,0
Female,42,Caucasian,0,0,0,0,(M1),0,0
Male,35,Caucasian,0,0,0,5,(F3),0,0
Male,30,African-American,0,0,0,0,(F3),0,1
Male,30,African-American,0,0,0,0,(F3),0,1
Male,53,Caucasian,0,0,0,1,(F2),0,0
Female,31,African-American,0,0,0,2,(M2),0,0
Male,34,African-American,0,0,0,0,(M1),0,0
Male,25,Caucasian,0,0,0,0,(F3),0,0
Male,35,African-American,0,0,0,1,(M2),0,0
Male,35,African-American,0,0,0,1,(M2),0,0
Male,31,African-American,0,0,0,0,(F3),0,1
Male,31,African-American,0,0,0,0,(F3),0,1
Male,23,Other,0,0,0,4,(F3),1,0
Male,47,African-American,0,0,0,9,(F3),0,1
Male,47,African-American,0,0,0,9,(F3),0,1
Male,35,Asian,0,0,0,1,(F3),0,0
Female,27,African-American,0,0,0,0,(F3),0,0
Female,24,African-American,0,0,0,3,(F3),1,0
